Vehicle ID,Fuel ID,Manufacturer ID,Category ID,Model,Model Year,Alternative Fuel Economy City,Alternative Fuel Economy Highway,Alternative Fuel Economy Combined,Conventional Fuel Economy City,Conventional Fuel Economy Highway,Conventional Fuel Economy Combined,Engine Type,Engine Size,Engine Cylinder Count,Engine/Motor(s) Description,Manufacturer,Manufacturer URL,Category,Fuel Code,Fuel,Electric-Only Range,Total Range,PHEV Type,Notes,Drivetrain,Charging Rate Level 2 (kW),Charging Rate DC Fast (kW),Charging Speed Level 1 (miles added per hour of charging),Charging Speed Level 2 (miles added per hour of charging),Charging Speed DC Fast (miles added per hour of charging),Battery Voltage,Battery Capacity Amp Hours,Battery Capacity kWh,Seating Capacity,Start Time,Meter Start (Wh),Meter End(Wh),Meter Total(Wh),Total Duration (s),Charger_name
13295,57,243,29,NX 450h+ AWD,2023,,,84,38.0,33.0,36,SI,2.5L,4.0,"2.5L I4;
40kW and 134kW electric motors;",Lexus,,SUV,PHEV,Plug-in Hybrid Electric,37,550,Blended,,AWD,3.3-6.6,,3.0,16,,355.0,51.0,18.0,5,25.09.2018 00:50,31,18031,18000,64800,Charger_46
13326,45,243,29,RX 350h AWD,2023,,,,37.0,34.0,36,SI,2.5L,4.0,2.5L I4,Lexus,,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,25.09.2018 01:50,52,52,0,0,Charger_55
13327,45,243,29,RX 500h AWD,2023,,,,27.0,28.0,27,SI,2.4L,4.0,2.4L I4,Lexus,,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,25.09.2018 02:50,85,85,0,0,Charger_30
13392,41,243,29,"RZ 450e AWD (18""/20"" Wheels)",2023,,,95-107,,,,e-motor,80 kW and 150 kW electric motors,,80 kW and 150 kW electric motors,Lexus,,SUV,ELEC,Electric,196-220,,,"Includes models with 18"" and 20"" wheels",AWD,6.6,100-150,4.0,23,353.0,355.0,201.0,71.0,5,25.09.2018 03:50,55,71055,71000,38727,Charger_86
13192,45,243,27,UX 250h,2023,,,,43.0,41.0,42,SI,2.0L,4.0,2.0L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,,25.09.2018 04:50,98,98,0,0,Charger_35
13193,45,243,27,UX 250h AWD,2023,,,,41.0,38.0,39,SI,2.0L,4.0,2.0L I4,Lexus,,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,25.09.2018 05:50,69,69,0,0,Charger_94
13296,57,227,29,Aviator AWD PHEV,2023,,,56,22.0,25.0,23,SI,3.0L,6.0,"3.0L V6;
74 kW electric motor",Lincoln,http://www.lincoln.com,SUV,PHEV,Plug-in Hybrid Electric,21,460,Blended,,Part-Time 4WD,6.6,,2.0,11,,347.0,36.0,12.0,7,25.09.2018 06:50,37,12037,12000,6545,Charger_37
13478,57,227,29,Corsair AWD PHEV,2023,,,78,34.0,32.0,33,SI,2.5L,4.0,"2.5L I4;
50 kW and 96 kW electric motors",Lincoln,http://www.lincoln.com,SUV,PHEV,Plug-in Hybrid Electric,27,430,Blended,,Part-Time 4WD,6.6,,3.0,15,,302.0,48.0,14.0,5,25.09.2018 07:50,22,14022,14000,7636,Charger_27
13336,41,482,25,Endurance,2023,49.0,46.0,48,,,,e-motor,96 kW (x4),,96 kW electric motors (x4),Lordstown,https://www.lordstownmotors.com/,Pickup,ELEC,Electric,174,,,,4WD,,,,,,348.0,315.0,109.0,,25.09.2018 08:50,32,109032,109000,392400,Charger_45
13307,41,469,27,Air G Touring XR AWD,2023,,,121-131,,,,e-motor,370 and 370/459 kW,,370 and 370/459 kW electric motors,Lucid,,Sedan/Wagon,ELEC,Electric,469-516,,,"Includes models with 19"", 20"", and 21"" wheels",AWD,19,300,4.0,69,876.0,800.0,150.0,120.0,5,25.09.2018 09:50,40,120040,120000,22736,Charger_20
13308,41,469,27,Air GT P AWD,2023,,,111,,,,e-motor,TBD,,TBD,Lucid,,Sedan/Wagon,ELEC,Electric,446,,,"21"" wheels",AWD,19,300,4.0,69,876.0,800.0,150.0,120.0,5,25.09.2018 10:50,85,120085,120000,22736,Charger_79
13309,41,469,27,Air Pure AWD,2023,,,121-140,,,,e-motor,TBD,,TBD,Lucid,,Sedan/Wagon,ELEC,Electric,384-410,,,"Includes models with 19"" and 20"" wheels",AWD,19,300,4.0,69,876.0,800.0,150.0,120.0,5,25.09.2018 11:50,10,120010,120000,22736,Charger_14
13310,41,469,27,Air Touring AWD,2023,,,121-140,,,,e-motor,TBD,,TBD,Lucid,,Sedan/Wagon,ELEC,Electric,384-425,,,"Includes models with 19"", 20"", and 21"" wheels",AWD,19,300,4.0,69,876.0,800.0,150.0,120.0,5,25.09.2018 12:50,51,120051,120000,22736,Charger_54
13195,45,479,29,Grecale Modena/GT,2023,,,,22.0,29.0,25,,2.0L,4.0,2.0L I4,Maserati,https://www.maserati.com/us/en,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,25.09.2018 13:50,36,36,0,0,Charger_10
13393,41,229,27,MX-30,2023,98.0,85.0,92,,,,e-motor,81 kW electric motor,,81 kW electric motor,Mazda,http://www.mazdausa.com,Sedan/Wagon,ELEC,Electric,100,,,,FWD,,,,,,355.0,100.0,35.0,,25.09.2018 14:50,88,35088,35000,126000,Charger_74
13121,57,389,27,Artura,2023,,,39,17.0,21.0,18,SI,3.0L,6.0,"3.0L V6;
71 kW electric motor",McLaren,http://www.mclaren.com/,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,11,330,Blended,,RWD,,,,,,296.0,34.0,10.0,,25.09.2018 15:50,17,10017,10000,36000,Charger_40
13338,45,239,27,AMG C 43 4MATIC,2023,,,,19.0,26.0,22,SI,2.0L,4.0,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,25.09.2018 16:50,50,50,0,0,Charger_57
13281,45,239,27,AMG E53 4MATIC+,2023,,,,,,23-24,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes Coupe and Convertible models,AWD,,,,,,,,,,25.09.2018 17:50,32,32,0,0,Charger_28
13196,45,239,29,AMG GLE 53 4MATIC+,2023,,,,,,19,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,Includes standard and Coupe models,AWD,,,,,,,,,,25.09.2018 18:50,35,35,0,0,Charger_84
13302,45,239,29,AMG GLE 63 S 4MATIC+,2023,,,,,,17,SI,4.0L,8.0,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,Includes standard and Coupe models,AWD,,,,,,,,,,25.09.2018 19:50,58,58,0,0,Charger_6
13303,45,239,29,AMG GLS 63 4MATIC+,2023,,,,14.0,19.0,16,SI,4.0L,8.0,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,25.09.2018 20:50,78,78,0,0,Charger_51
13279,45,239,27,AMG GT 43 4MATIC+,2023,,,,19.0,24.0,21,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,25.09.2018 21:50,54,54,0,0,Charger_4
13280,45,239,27,AMG GT 53 4MATIC+,2023,,,,19.0,24.0,21,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,25.09.2018 22:50,85,85,0,0,Charger_48
13621,45,239,27,AMG SL 43,2023,,,,21.0,27.0,23,SI,2.0L,4.0,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,,25.09.2018 23:50,17,17,0,0,Charger_60
13264,45,239,27,C 300,2023,,,,25.0,36.0,29,SI,2.0L,4.0,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,,26.09.2018 00:50,63,63,0,0,Charger_36
13265,45,239,27,C 300 4MATIC,2023,,,,24.0,33.0,27,SI,2.0L,4.0,2.0L I4,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,26.09.2018 01:50,93,93,0,0,Charger_5
13266,45,239,29,CLS 450 4MATIC,2023,,,,22.0,30.0,25,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,26.09.2018 02:50,65,65,0,0,Charger_67
13268,45,239,27,E 450 4MATIC,2023,,,,,,24-26,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,"Includes Coupe, Convertible, and Wagon models",AWD,,,,,,,,,,26.09.2018 03:50,32,32,0,0,Charger_1
13267,45,239,27,E 450 Coupe/Convertible,2023,,,,,,25,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,,26.09.2018 04:50,77,77,0,0,Charger_25
13236,41,239,27,EQS 450 4MATIC,2023,101.0,105.0,103,,,,e-motor,TBD,,TBD,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,ELEC,Electric,340,,,,AWD,9.6,200,3.0,27,456.0,396.0,282.0,111.0,5,26.09.2018 05:50,8,111008,111000,41625,Charger_82
13237,41,239,29,EQS 450 4MATIC (SUV),2023,79.0,77.0,78,,,,e-motor,TBD,,TBD,Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,285,,,,AWD,9.6,200,3.0,27,456.0,396.0,282.0,111.0,5,26.09.2018 06:50,18,111018,111000,41625,Charger_84
13238,41,239,29,EQS 450+ (SUV),2023,87.0,83.0,85,,,,e-motor,TBD,,TBD,Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,305,,,,RWD,9.6,200,3.0,27,456.0,396.0,282.0,111.0,5,26.09.2018 07:50,12,111012,111000,41625,Charger_50
13239,41,239,29,EQS 580 4MATIC (SUV),2023,79.0,74.0,77,,,,e-motor,TBD,,TBD,Mercedes-Benz,https://www.mbusa.com,SUV,ELEC,Electric,285,,,,AWD,9.6,200,3.0,27,456.0,396.0,282.0,111.0,5,26.09.2018 08:50,53,111053,111000,41625,Charger_52
13622,45,239,29,GLC 300,2023,,,,25.0,32.0,28,SI,2.0L,4.0,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,,26.09.2018 09:50,57,57,0,0,Charger_71
13623,45,239,29,GLC 300 4MATIC,2023,,,,23.0,31.0,26,SI,2.0L,4.0,2.0L I4,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,26.09.2018 10:50,0,0,0,0,Charger_58
13197,45,239,29,GLE 450 4MATIC,2023,,,,20.0,25.0,22,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,Includes Gasoline Particulate Filter,AWD,,,,,,,,,,26.09.2018 11:50,7,7,0,0,Charger_74
13304,45,239,29,GLE 580 4MATIC,2023,,,,16.0,21.0,18,SI,4.0L,8.0,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,26.09.2018 12:50,72,72,0,0,Charger_72
13198,45,239,29,GLS 450 4MATIC,2023,,,,18.0,23.0,20,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,26.09.2018 13:50,32,32,0,0,Charger_95
13305,45,239,29,GLS 580 4MATIC,2023,,,,16.0,21.0,18,SI,4.0L,8.0,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,26.09.2018 14:50,48,48,0,0,Charger_93
13306,45,239,29,GLS 600 4MATIC Maybach,2023,,,,15.0,20.0,17,SI,4.0L,8.0,4.0L V8,Mercedes-Benz,https://www.mbusa.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,26.09.2018 15:50,2,2,0,0,Charger_80
13199,45,239,27,S 500 4MATIC,2023,,,,20.0,28.0,23,SI,3.0L,6.0,3.0L V6,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,26.09.2018 16:50,33,33,0,0,Charger_17
13269,45,239,27,S 580 4MATIC,2023,,,,,,18-19,SI,4.0L,8.0,4.0L V8,Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes standard and Maybach models,AWD,,,,,,,,,,26.09.2018 17:50,94,94,0,0,Charger_60
13613,57,239,27,S 580 e 4MATIC,2023,,,49,20.0,29.0,23,SI,3.0L,6.0,"3.0L V6;
110 kW electric motor",Mercedes-Benz,https://www.mbusa.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,56,470,Blended,,AWD,,,,,,394.0,58.0,22.0,,26.09.2018 18:50,22,22022,22000,79200,Charger_1
13122,57,425,27,Cooper SE Countryman ALL4,2023,,,73,29.0,30.0,29,SI,1.5L,3.0,1.5L I3,Mini,,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,18,300,Blended,,AWD,,,,,,295.0,34.0,10.0,,26.09.2018 19:50,71,10071,10000,36000,Charger_83
13114,41,425,27,Cooper SE Hardtop 2 door,2023,119.0,100.0,110,,,,e-motor,135 kW electric motor,,135 kW electric motor,Mini,,Sedan/Wagon,ELEC,Electric,114,,,,FWD,7.4,,4.0,24,128.0,349.0,93.0,32.0,4,26.09.2018 20:50,87,32087,32000,15567,Charger_49
13614,57,263,29,Outlander PHEV,2023,,,64,25.0,27.0,26,SI,2.4L,4.0,"2.4L I4;
85 and 100 kW electric motors",Mitsubishi,http://www.mitsubishicars.com/MMNA/jsp/find.do?loc=en-us,SUV,PHEV,Plug-in Hybrid Electric,38,420,Blended,,AWD,3.7,22,3.0,8,33.0,350.0,56.0,19.0,7,26.09.2018 21:50,54,19054,19000,18486,Charger_10
13394,41,217,27,ARIYA ENGAGE e-4ORCE 63kWh,2023,101.0,89.0,95,,,,e-motor,160 kW electric motors (x2),,160 kW electric motors (x2),Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,205,,,,AWD,7.2,130,4.0,22,312.0,352.0,187.0,65.0,5,26.09.2018 22:50,68,65068,65000,32499,Charger_52
13240,41,217,27,ARIYA ENGAGE FWD 63kWh,2023,109.0,94.0,101,,,,e-motor,TBD,,TBD,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,216,,,,FWD,,,,,,352.0,187.0,65.0,,26.09.2018 23:50,24,65024,65000,234000,Charger_13
13395,41,217,27,ARIYA ENG+/EVO+/PLAT+ e-4ORCE 87kWh,2023,,,87-92,,,,e-motor,160 kW electric motors (x2),,160 kW electric motors (x2),Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,257,,,"Includes ENGAGE+, EVO+, and PLATINUM+ e-4ORCE models with 19"" or 20"" wheels",AWD,7.2,130,4.0,22,312.0,352.0,258.0,90.0,5,27.09.2018 00:50,65,90065,90000,45000,Charger_43
13241,41,217,27,ARIYA FWD 87kWh,2023,,,98-103,,,,e-motor,TBD,,TBD,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,289-304,,,"Includes EVO+, EMP+, PRM, and VENTURE+ models",FWD,,,,,,352.0,258.0,90.0,,27.09.2018 01:50,60,90060,90000,324000,Charger_45
13242,41,217,27,LEAF,2023,123.0,99.0,111,,,,e-motor,TBD,,TBD,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,149,,,,FWD,6.6,70,4.0,22,189.0,350.0,115.0,40.0,5,27.09.2018 02:50,50,40050,40000,21818,Charger_7
13243,41,217,27,LEAF SV,2023,121.0,98.0,109,,,,e-motor,TBD,,TBD,Nissan,http://www.nissanusa.com,Sedan/Wagon,ELEC,Electric,212,,,,FWD,6.6,70,4.0,22,189.0,350.0,173.0,60.0,5,27.09.2018 03:50,31,60031,60000,32727,Charger_57
13116,41,462,27,Polestar 2,2023,113.0,100.0,107,,,,e-motor,170 kW electric motor,,170 kW electric motor,Polestar,,Sedan/Wagon,ELEC,Electric,270,,,Single motor,FWD,11,150,3.0,30,328.0,396.0,196.0,77.0,5,27.09.2018 04:50,43,77043,77000,25200,Charger_84
13115,41,462,27,Polestar 2 Dual Motor,2023,,,96-100,,,,e-motor,150 /175 kW electric motors (X2),,150 /175 kW electric motors (X2),Polestar,,Sedan/Wagon,ELEC,Electric,247-260,,,"Includes Dual Motor, Performance Pack, and BST Edition",AWD,11,150,3.0,30,328.0,396.0,196.0,77.0,5,27.09.2018 05:50,85,77085,77000,25200,Charger_10
13297,57,391,29,Cayenne Turbo S e-Hybrid/Coupe,2023,,,42,17.0,20.0,18,SI,4.0L,8.0,"4.0L V8;
99 kW electric motor",Porsche,http://www.porsche.com,SUV,PHEV,Plug-in Hybrid Electric,15,370,Blended,,AWD,3.6-7.3,,2.0,10,,374.0,48.0,17.0,5,27.09.2018 06:50,26,17026,17000,61200,Charger_96
13298,57,391,27,Panamera 4/4S E-Hybrid,2023,,,50-52,,,22,SI,2.9L,6.0,"2.9L V6;
70 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,19,480,Blended,,AWD,3.6-7.2,,2.0,11,,382.0,48.0,18.0,2,27.09.2018 07:50,81,18081,18000,64800,Charger_90
13299,57,391,27,Panamera Turbo S E-Hybrid,2023,,,48,18.0,22.0,19,SI,4.0L,8.0,"4.0L V8;
100 kW electric motor",Porsche,http://www.porsche.com,Sedan/Wagon,PHEV,Plug-in Hybrid Electric,17,430,Blended,,AWD,,,,,,374.0,48.0,17.0,,27.09.2018 08:50,28,17028,17000,61200,Charger_80
13245,41,391,27,Taycan AWD,2023,,,75-83,,,,e-motor,175/190 and 270/335 kW motors,,175/190 and 270/335 kW electric motors,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,206-246,,,"Includes GTS, 4S Performance Battery, 4S Performance Battery Plus, Turbo, and Turbo S",AWD,11,270,2.0,23,442.0,850.0,129.0,109.0,4,27.09.2018 09:50,99,109099,109000,35672,Charger_3
13247,41,391,27,Taycan Cross Turismo,2023,,,75-80,,,,e-motor,175/190 and 335 kW motors,,175/190 and 335 kW electric motors,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,222-235,,,"Includes 4, 4S, Turbo, and Turbo S models",AWD,11,270,2.0,23,442.0,850.0,129.0,109.0,4,27.09.2018 10:50,44,109044,109000,35672,Charger_70
13244,41,391,27,Taycan GTS Sport Turismo,2023,80.0,80.0,80,,,,e-motor,175 and 335 kW electric motors,,175 and 335 kW electric motors,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,233,,,,AWD,11,270,2.0,23,442.0,850.0,129.0,109.0,4,27.09.2018 11:50,44,109044,109000,35672,Charger_81
13246,41,391,27,Taycan Perf Battery/Battery Plus,2023,,,82--83,,,,e-motor,240 or 280 kW electric motor,,240 or 280 kW electric motor,Porsche,http://www.porsche.com,Sedan/Wagon,ELEC,Electric,208-242,,,,RWD,11,270,2.0,23,442.0,850.0,129.0,109.0,4,27.09.2018 12:50,18,109018,109000,35672,Charger_5
13283,45,349,25,1500 4X2,2023,,,,18.0,23.0,20,SI,5.7L,8.0,5.7L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,,,,,RWD,,,,,,,,,,27.09.2018 13:50,30,30,0,0,Charger_53
13282,45,349,25,1500 4X2,2023,,,,,,22-23,SI,3.6L,6.0,3.6L V6,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,,,,Includes HFE model,RWD,,,,,,,,,,27.09.2018 14:50,16,16,0,0,Charger_54
13284,45,349,25,1500 4X4,2023,,,,19.0,24.0,21,SI,3.6L,6.0,3.6L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,,27.09.2018 15:50,2,2,0,0,Charger_99
13285,45,349,25,1500 4X4,2023,,,,17.0,22.0,19,SI,5.7L,8.0,5.7L V8,Ram,http://www.ramtrucks.com,Pickup,HYBR,Hybrid Electric,,,,,4WD,,,,,,,,,,27.09.2018 16:50,56,56,0,0,Charger_40
13319,41,470,29,R1S,2023,,,63-71,,,,e-motor,162 kW (x2) and 163 kW (x2),,162 kW (x2) and 163 kW (x2) electric motors,Rivian ,,SUV,ELEC,Electric,274-321,,,Includes multiple wheel and tire options,AWD,11.5,209,2.0,24,349.0,400.0,360.0,144.0,7,27.09.2018 17:50,88,144088,144000,45078,Charger_61
13396,41,470,29,R1S Dual Motor,2023,,,68-78,,,,e-motor,"208 kW, 418 kW, or 496 kW",,"208 kW, 418 kW, or 496 kW electric motors (x2)",Rivian ,,SUV,ELEC,Electric,307-352,,,Includes Performance models and multiple wheel and tire options,AWD,11.5,209,2.0,24,349.0,400.0,360.0,144.0,7,27.09.2018 18:50,85,144085,144000,45078,Charger_87
13318,41,470,25,R1T,2023,,,64-73,,,,e-motor,162 kW (x2) and 163 kW (x2),,162 kW (x2) and 163 kW (x2) electric motors,Rivian ,,Pickup,ELEC,Electric,289-328,,,"Includes 20"", 21"", and 22"" wheel options",AWD,11.5,210,2.0,24,344.0,400.0,360.0,144.0,5,27.09.2018 19:50,16,144016,144000,45078,Charger_27
13397,41,470,25,R1T Dual Motor,2023,,,76-78,,,,e-motor,418 kW (x2) or 496 kW (x2),,418 kW or 496  kW electric motors (x2),Rivian ,,Pickup,ELEC,Electric,341-352,,,"Includes Performance models and 21"" and 22"" wheels",AWD,11.5,210,2.0,24,344.0,400.0,360.0,144.0,5,27.09.2018 20:50,87,144087,144000,45078,Charger_75
13479,57,383,29,Crosstrek Hybrid AWD,2023,,,90,36.0,35.0,35,,2.0L,4.0,"2.0L I4;
88 kW electric motor",Subaru,http://www.subaru.com/,SUV,PHEV,Plug-in Hybrid Electric,17,480,Blended,,AWD,,,,,,352.0,25.0,8.0,,27.09.2018 21:50,38,8038,8000,28800,Charger_9
13248,41,383,29,Solterra AWD,2023,,,102-104,,,,e-motor,TBD,,TBD,Subaru,http://www.subaru.com/,SUV,ELEC,Electric,222-228,,,"Includes Standard, Limited, and Touring models",AWD,,,,,,355.0,205.0,72.0,,27.09.2018 22:50,64,72064,72000,259200,Charger_1
13276,41,237,27,Model 3 AWD,2023,,,113-131,,,,e-motor,98/131 kW and 190/195 kW motors,,98/131 kW and 190/195 kW electric motors,Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,315-358,,,Includes Performance and Long Range models,AWD,11.5,250,4.0,41,712.0,360.0,235.0,84.0,5,27.09.2018 23:50,27,84027,84000,26295,Charger_17
13275,41,237,27,Model 3 RWD,2023,138.0,126.0,132,,,,e-motor,192 kW electric motor,,192 kW electric motor,Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,272,,,,RWD,,250,4.0,41,712.0,350.0,174.0,60.9,5,28.09.2018 00:50,84,60984,60900,219240,Charger_86
13274,41,237,27,Model S ,2023,124.0,115.0,120,,,,e-motor,247 kW electric motors (x2),,247 kW electric motors (x2),Tesla,https://www.tesla.com/models/design,Sedan/Wagon,ELEC,Electric,405,,,,AWD,11.5,250,4.0,38,653.0,408.0,256.0,104.0,5,28.09.2018 01:50,78,104078,104000,32556,Charger_12
13277,41,237,29,Model X,2023,,,91-102,,,,e-motor,243 and 248 kW or 231 kW (x3),,243 and 248 kW electric motors or 231 kW electric motors (x3),Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,311-348,,,"Includes Plaid and models with 20"" and 22"" wheels",AWD,11.5,250,3.0,33,570.0,410.0,256.0,104.0,5-7,28.09.2018 02:50,51,104051,104000,32556,Charger_36
13278,41,237,29,Model Y AWD,2023,,,111-123,,,,e-motor,91/133 kW and 179/200 kW motors,,91/133 kW and 179/200 kW electric motors,Tesla,https://www.tesla.com/models/design,SUV,ELEC,Electric,279-330,,,Includes Performance and Long Range models,AWD,11.5,250,4.0,41,712.0,360.0,235.0,84.0,5-7,28.09.2018 03:50,22,84022,84000,26295,Charger_25
13117,41,221,29,bZ4X,2023,,,114-119,,,,e-motor,150 kW electric motor,,150 kW electric motor,Toyota,http://www.toyota.com,SUV,ELEC,Electric,242-252,,,Includes standard and Limited models,FWD,6.6,150,4.0,23,353.0,355.0,201.0,71.0,5,28.09.2018 04:50,8,71008,71000,38727,Charger_31
13118,41,221,29,bZ4X AWD,2023,,,102-104,,,,e-motor,80 and 150 kW electric motors,,80 and 150 kW electric motors,Toyota,http://www.toyota.com,SUV,ELEC,Electric,222-228,,,Includes standard and Limited models,AWD,6.6,100-150,4.0,23,353.0,355.0,205.0,72.0,5,28.09.2018 05:50,76,72076,72000,39272,Charger_61
13200,45,221,27,Camry Hybrid LE/SE/XLE/XSE,2023,,,,,,46-52,SI,2.5L,4.0,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,,28.09.2018 06:50,16,16,0,0,Charger_36
13624,45,221,29,Corolla Cross Hybrid AWD,2023,,,,45.0,38.0,42,SI,2.0L,4.0,2.0L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,28.09.2018 07:50,55,55,0,0,Charger_43
13215,45,221,27,Corolla Hybrid,2023,,,,50.0,43.0,47-50,SI,1.8L,4.0,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes Sport Mode model,FWD,,,,,,,,,,28.09.2018 08:50,57,57,0,0,Charger_79
13216,45,221,27,Corolla Hybrid AWD,2023,,,,,,44-48,SI,1.8L,4.0,1.8L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,Includes Sport Mode model,AWD,,,,,,,,,,28.09.2018 09:50,98,98,0,0,Charger_93
13315,45,221,27,Crown AWD,2023,,,,42.0,41.0,41,SI,2.5L I4,4.0,2.5L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,28.09.2018 10:50,37,37,0,0,Charger_59
13316,45,221,27,Crown AWD,2023,,,,29.0,32.0,30,SI,2.4L I4,4.0,2.4L I4,Toyota,http://www.toyota.com,Sedan/Wagon,HYBR,Hybrid Electric,,,,,AWD,,,,,,,,,,28.09.2018 11:50,93,93,0,0,Charger_0
13270,45,221,29,Highlander Hybrid,2023,,,,36.0,35.0,36,SI,2.5L,4.0,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,,FWD,,,,,,,,,,28.09.2018 12:50,85,85,0,0,Charger_66
13271,45,221,29,Highlander Hybrid AWD,2023,,,,,,35,SI,2.5L,4.0,2.5L I4,Toyota,http://www.toyota.com,SUV,HYBR,Hybrid Electric,,,,Includes LTD/PLAT models,AWD,,,,,,,,,,28.09.2018 13:50,32,32,0,0,Charger_2
13618,9,221,27,Mirai LE,2023,76.0,71.0,74,,,,FC,134 kW electric motor,,"134 kW electric motor;
311 V Lithium ion battery",Toyota,http://www.toyota.com,Sedan/Wagon,H2,Hydrogen Fuel Cell,,330,,,RWD,,,,,,,,,,28.09.2018 14:50,36,36,0,0,Charger_6
